id;id_index;kode_provinsi;nama_provinsi;kab_kota;nama_jembatan;periode_update;kategori;jumlah;satuan;tahun
7410;300289463;35;JAWA TIMUR;KABUPATEN BONDOWOSO;KAUMAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
434;300247608;35;JAWA TIMUR;KABUPATEN MALANG;KAWEDEN;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1677;300262584;35;JAWA TIMUR;KABUPATEN MALANG;KAWEDEN;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2930;300270102;35;JAWA TIMUR;KABUPATEN MALANG;KAWEDEN;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4183;300255066;35;JAWA TIMUR;KABUPATEN MALANG;KAWEDEN;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5436;300277620;35;JAWA TIMUR;KABUPATEN MALANG;KAWEDEN;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6689;300285138;35;JAWA TIMUR;KABUPATEN MALANG;KAWEDEN;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
918;300250510;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEBALENAN;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
2171;300265546;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEBALENAN;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3424;300273064;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEBALENAN;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4677;300258028;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEBALENAN;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5930;300280582;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEBALENAN;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
7183;300288100;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEBALENAN;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
321;300246929;35;JAWA TIMUR;KABUPATEN TUBAN;KEBEN II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1564;300261905;35;JAWA TIMUR;KABUPATEN TUBAN;KEBEN II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2817;300269423;35;JAWA TIMUR;KABUPATEN TUBAN;KEBEN II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4070;300254387;35;JAWA TIMUR;KABUPATEN TUBAN;KEBEN II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5323;300276941;35;JAWA TIMUR;KABUPATEN TUBAN;KEBEN II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6576;300284459;35;JAWA TIMUR;KABUPATEN TUBAN;KEBEN II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
173;300246041;35;JAWA TIMUR;KABUPATEN JOMBANG;KEBOAN;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1416;300261017;35;JAWA TIMUR;KABUPATEN JOMBANG;KEBOAN;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2669;300268535;35;JAWA TIMUR;KABUPATEN JOMBANG;KEBOAN;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3922;300253499;35;JAWA TIMUR;KABUPATEN JOMBANG;KEBOAN;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5175;300276053;35;JAWA TIMUR;KABUPATEN JOMBANG;KEBOAN;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6428;300283571;35;JAWA TIMUR;KABUPATEN JOMBANG;KEBOAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
439;300247637;35;JAWA TIMUR;KABUPATEN MALANG;KEDAWUNG;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1682;300262613;35;JAWA TIMUR;KABUPATEN MALANG;KEDAWUNG;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2935;300270131;35;JAWA TIMUR;KABUPATEN MALANG;KEDAWUNG;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4188;300255095;35;JAWA TIMUR;KABUPATEN MALANG;KEDAWUNG;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5441;300277649;35;JAWA TIMUR;KABUPATEN MALANG;KEDAWUNG;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6694;300285167;35;JAWA TIMUR;KABUPATEN MALANG;KEDAWUNG;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
480;300247883;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1723;300262859;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2976;300270377;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4229;300255341;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5482;300277895;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6735;300285413;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
481;300247889;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1724;300262865;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2977;300270383;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4230;300255347;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5483;300277901;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6736;300285419;35;JAWA TIMUR;KABUPATEN MALANG;KEDOK II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
687;300249125;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1940;300264161;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3193;300271679;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4446;300256643;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5699;300279197;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6952;300286715;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
688;300249131;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1941;300264167;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3194;300271685;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4447;300256649;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5700;300279203;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6953;300286721;35;JAWA TIMUR;KABUPATEN NGANJUK;KEDUNG BULU II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
550;300248303;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1793;300263279;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3046;300270797;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4299;300255761;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5552;300278315;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6805;300285833;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
552;300248315;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1795;300263291;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3048;300270809;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4301;300255773;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5554;300278327;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6807;300285845;35;JAWA TIMUR;KABUPATEN PONOROGO;KEDUNG BULUS II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
46;300245280;35;JAWA TIMUR;KABUPATEN LAMONGAN;KEDUNG BUNDER;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1289;300260256;35;JAWA TIMUR;KABUPATEN LAMONGAN;KEDUNG BUNDER;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2542;300267774;35;JAWA TIMUR;KABUPATEN LAMONGAN;KEDUNG BUNDER;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3795;300252738;35;JAWA TIMUR;KABUPATEN LAMONGAN;KEDUNG BUNDER;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5048;300275292;35;JAWA TIMUR;KABUPATEN LAMONGAN;KEDUNG BUNDER;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6301;300282810;35;JAWA TIMUR;KABUPATEN LAMONGAN;KEDUNG BUNDER;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
74;300245448;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (A);2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1317;300260424;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (A);2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2570;300267942;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (A);2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3823;300252906;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (A);2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5076;300275460;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (A);2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6329;300282978;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (A);2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
75;300245454;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (B);2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1318;300260430;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (B);2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2571;300267948;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (B);2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3824;300252912;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (B);2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5077;300275466;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (B);2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6330;300282984;35;JAWA TIMUR;KABUPATEN SIDOARJO;KEDUNG GOLING (B);2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
232;300246395;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG JATI;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1475;300261371;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG JATI;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2728;300268889;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG JATI;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3981;300253853;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG JATI;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5234;300276407;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG JATI;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6487;300283925;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG JATI;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
226;300246359;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1469;300261335;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2722;300268853;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3975;300253817;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5228;300276371;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6481;300283889;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
228;300246371;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1471;300261347;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2724;300268865;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3977;300253829;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5230;300276383;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6483;300283901;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG LO II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
957;300250745;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEDUNG REJO I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2210;300265781;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEDUNG REJO I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3463;300273299;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEDUNG REJO I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4716;300258263;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEDUNG REJO I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5969;300280817;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEDUNG REJO I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7222;300288335;35;JAWA TIMUR;KABUPATEN BANYUWANGI;KEDUNG REJO I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
225;300246353;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SARI;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1468;300261329;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SARI;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2721;300268847;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SARI;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3974;300253811;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SARI;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5227;300276365;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SARI;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6480;300283883;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SARI;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
239;300246437;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1482;300261413;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2735;300268931;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3988;300253895;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5241;300276449;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6494;300283967;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
229;300246377;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1472;300261353;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2725;300268871;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3978;300253835;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5231;300276389;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6484;300283907;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
230;300246383;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER III;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1473;300261359;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER III;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2726;300268877;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER III;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3979;300253841;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER III;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5232;300276395;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER III;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6485;300283913;35;JAWA TIMUR;KABUPATEN BOJONEGORO;KEDUNG SUMBER III;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
152;300245915;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1395;300260891;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2648;300268409;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3901;300253373;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5154;300275927;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6407;300283445;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
153;300245922;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR II;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1396;300260898;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR II;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2649;300268416;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR II;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3902;300253380;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR II;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5155;300275934;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR II;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6408;300283452;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEDUNG SUMUR II;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
589;300248538;35;JAWA TIMUR;KABUPATEN TRENGGALEK;KEDUNG WILUD;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1832;300263514;35;JAWA TIMUR;KABUPATEN TRENGGALEK;KEDUNG WILUD;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
3085;300271032;35;JAWA TIMUR;KABUPATEN TRENGGALEK;KEDUNG WILUD;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4338;300255996;35;JAWA TIMUR;KABUPATEN TRENGGALEK;KEDUNG WILUD;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5591;300278550;35;JAWA TIMUR;KABUPATEN TRENGGALEK;KEDUNG WILUD;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6844;300286068;35;JAWA TIMUR;KABUPATEN TRENGGALEK;KEDUNG WILUD;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
432;300247594;35;JAWA TIMUR;KABUPATEN MALANG;KEDUNGREJO;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
1675;300262570;35;JAWA TIMUR;KABUPATEN MALANG;KEDUNGREJO;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
2928;300270088;35;JAWA TIMUR;KABUPATEN MALANG;KEDUNGREJO;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4181;300255052;35;JAWA TIMUR;KABUPATEN MALANG;KEDUNGREJO;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5434;300277606;35;JAWA TIMUR;KABUPATEN MALANG;KEDUNGREJO;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
6687;300285124;35;JAWA TIMUR;KABUPATEN MALANG;KEDUNGREJO;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
53;300245321;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 1;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1296;300260297;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 1;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2549;300267815;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 1;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3802;300252779;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 1;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5055;300275333;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 1;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6308;300282851;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 1;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
54;300245327;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 2;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1297;300260303;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 2;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2550;300267821;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 2;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3803;300252785;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 2;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5056;300275339;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 2;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6309;300282857;35;JAWA TIMUR;KOTA SURABAYA;KEDURUS 2;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
391;300247349;35;JAWA TIMUR;KABUPATEN PASURUAN;KEJAYAN;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1634;300262325;35;JAWA TIMUR;KABUPATEN PASURUAN;KEJAYAN;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2887;300269843;35;JAWA TIMUR;KABUPATEN PASURUAN;KEJAYAN;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4140;300254807;35;JAWA TIMUR;KABUPATEN PASURUAN;KEJAYAN;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5393;300277361;35;JAWA TIMUR;KABUPATEN PASURUAN;KEJAYAN;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6646;300284879;35;JAWA TIMUR;KABUPATEN PASURUAN;KEJAYAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
310;300246863;35;JAWA TIMUR;KABUPATEN TUBAN;KEJIT;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1553;300261839;35;JAWA TIMUR;KABUPATEN TUBAN;KEJIT;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2806;300269357;35;JAWA TIMUR;KABUPATEN TUBAN;KEJIT;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4059;300254321;35;JAWA TIMUR;KABUPATEN TUBAN;KEJIT;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5312;300276875;35;JAWA TIMUR;KABUPATEN TUBAN;KEJIT;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6565;300284393;35;JAWA TIMUR;KABUPATEN TUBAN;KEJIT;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
130;300245783;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEMBANGSORE IV;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1373;300260759;35;JAWA TIMUR;KABUPATEN MOJOKERTO;KEMBANGSORE IV;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
